Date,Last,Volume
2021-10-03 18:00:00,4349.0,181
2021-10-03 18:00:00,4348.75,4
2021-10-03 18:00:00,4349.0,5
2021-10-03 18:00:00,4348.5,2
2021-10-03 18:00:00,4349.0,2
2021-10-03 18:00:00,4348.25,1
2021-10-03 18:00:00,4349.0,3
2021-10-03 18:00:00,4348.25,3
2021-10-03 18:00:00,4349.0,3
2021-10-03 18:00:00,4348.25,17
2021-10-03 18:00:00,4348.0,2
2021-10-03 18:00:00,4347.75,5
2021-10-03 18:00:00,4347.5,1
2021-10-03 18:00:00,4348.5,3
2021-10-03 18:00:00,4348.75,1
2021-10-03 18:00:00,4349.0,1
2021-10-03 18:00:00,4347.75,1
2021-10-03 18:00:00,4347.5,1
2021-10-03 18:00:00,4348.75,4
2021-10-03 18:00:00,4349.0,1
2021-10-03 18:00:00,4348.75,1
2021-10-03 18:00:00,4349.0,1
2021-10-03 18:00:00,4348.75,4
2021-10-03 18:00:00,4348.5,2
2021-10-03 18:00:00,4348.75,1
2021-10-03 18:00:00,4348.5,8
2021-10-03 18:00:00,4348.75,5
2021-10-03 18:00:00,4348.25,1
2021-10-03 18:00:00,4349.0,32
2021-10-03 18:00:00,4349.25,7
2021-10-03 18:00:00,4349.5,4
2021-10-03 18:00:00,4349.25,10
2021-10-03 18:00:00,4349.5,1
2021-10-03 18:00:00,4349.25,1
2021-10-03 18:00:00,4348.75,1
2021-10-03 18:00:00,4348.5,2
2021-10-03 18:00:01,4348.5,2
2021-10-03 18:00:01,4348.25,9
2021-10-03 18:00:01,4348.5,4
2021-10-03 18:00:01,4348.75,6
2021-10-03 18:00:01,4349.0,1
2021-10-03 18:00:01,4348.75,4
2021-10-03 18:00:01,4348.5,2
2021-10-03 18:00:01,4348.75,4
2021-10-03 18:00:01,4349.0,6
2021-10-03 18:00:01,4348.75,3
2021-10-03 18:00:01,4348.5,1
2021-10-03 18:00:01,4348.75,1
2021-10-03 18:00:01,4348.5,1
2021-10-03 18:00:01,4348.75,13
2021-10-03 18:00:01,4349.0,3
2021-10-03 18:00:01,4349.25,13
2021-10-03 18:00:01,4348.75,1
2021-10-03 18:00:02,4348.5,13
2021-10-03 18:00:02,4348.75,10
2021-10-03 18:00:02,4349.0,3
2021-10-03 18:00:02,4348.5,5
2021-10-03 18:00:02,4348.25,9
2021-10-03 18:00:02,4348.0,14
2021-10-03 18:00:02,4348.5,2
2021-10-03 18:00:02,4348.25,1
2021-10-03 18:00:02,4348.5,2
2021-10-03 18:00:02,4348.75,3
2021-10-03 18:00:02,4349.0,4
2021-10-03 18:00:02,4348.5,1
2021-10-03 18:00:02,4348.75,1
2021-10-03 18:00:02,4348.5,2
2021-10-03 18:00:02,4348.25,1
2021-10-03 18:00:03,4348.5,3
2021-10-03 18:00:03,4348.75,1
2021-10-03 18:00:03,4348.5,3
2021-10-03 18:00:03,4348.75,2
2021-10-03 18:00:03,4348.5,2
2021-10-03 18:00:03,4348.75,3
2021-10-03 18:00:03,4348.5,1
2021-10-03 18:00:03,4348.75,9
2021-10-03 18:00:03,4348.5,2
2021-10-03 18:00:03,4348.75,1
2021-10-03 18:00:03,4348.5,1
2021-10-03 18:00:03,4348.75,1
2021-10-03 18:00:04,4348.75,5
2021-10-03 18:00:04,4349.0,3
2021-10-03 18:00:04,4348.75,1
2021-10-03 18:00:04,4349.0,1
2021-10-03 18:00:04,4348.75,1
2021-10-03 18:00:04,4349.0,10
2021-10-03 18:00:04,4349.25,1
2021-10-03 18:00:04,4349.0,6
2021-10-03 18:00:04,4348.75,6
2021-10-03 18:00:04,4348.5,13
2021-10-03 18:00:04,4348.75,1
2021-10-03 18:00:04,4349.0,4
2021-10-03 18:00:05,4348.75,2
2021-10-03 18:00:05,4348.5,1
2021-10-03 18:00:05,4349.0,8
2021-10-03 18:00:05,4349.25,14
2021-10-03 18:00:06,4349.25,2
2021-10-03 18:00:06,4349.0,4
2021-10-03 18:00:06,4349.25,3
2021-10-03 18:00:06,4349.5,2
2021-10-03 18:00:06,4349.0,1
2021-10-03 18:00:06,4349.25,5
2021-10-03 18:00:06,4349.5,5
2021-10-03 18:00:06,4349.25,1
2021-10-03 18:00:07,4349.5,107
2021-10-03 18:00:07,4349.75,14
2021-10-03 18:00:07,4350.0,36
2021-10-03 18:00:07,4349.75,1
2021-10-03 18:00:07,4350.0,2
2021-10-03 18:00:08,4350.0,5
2021-10-03 18:00:08,4350.25,1
2021-10-03 18:00:09,4350.25,9
2021-10-03 18:00:09,4350.0,15
2021-10-03 18:00:09,4349.75,37
2021-10-03 18:00:09,4350.25,1
2021-10-03 18:00:10,4350.25,1
2021-10-03 18:00:10,4350.5,7
2021-10-03 18:00:11,4350.5,5
2021-10-03 18:00:11,4350.75,1
2021-10-03 18:00:11,4350.5,1
2021-10-03 18:00:11,4350.75,4
2021-10-03 18:00:12,4350.75,1
2021-10-03 18:00:12,4350.5,1
2021-10-03 18:00:12,4350.75,1
2021-10-03 18:00:12,4350.5,4
2021-10-03 18:00:12,4350.75,5
2021-10-03 18:00:12,4350.5,14
2021-10-03 18:00:13,4350.5,5
2021-10-03 18:00:13,4350.75,3
2021-10-03 18:00:14,4350.75,2
2021-10-03 18:00:14,4350.25,1
2021-10-03 18:00:14,4350.5,7
2021-10-03 18:00:14,4350.75,1
2021-10-03 18:00:15,4350.75,7
2021-10-03 18:00:15,4350.5,14
2021-10-03 18:00:15,4350.75,1
2021-10-03 18:00:16,4350.75,9
2021-10-03 18:00:16,4351.0,10
2021-10-03 18:00:17,4351.0,20
2021-10-03 18:00:18,4351.25,9
2021-10-03 18:00:18,4351.5,4
2021-10-03 18:00:18,4351.75,5
2021-10-03 18:00:18,4352.0,23
2021-10-03 18:00:18,4352.25,18
2021-10-03 18:00:18,4352.5,16
2021-10-03 18:00:18,4352.25,4
2021-10-03 18:00:18,4352.5,19
2021-10-03 18:00:18,4352.25,1
2021-10-03 18:00:18,4352.5,2
2021-10-03 18:00:19,4352.25,3
2021-10-03 18:00:19,4352.5,1
2021-10-03 18:00:19,4352.25,1
2021-10-03 18:00:19,4352.75,3
2021-10-03 18:00:19,4352.5,10
2021-10-03 18:00:19,4352.25,1
2021-10-03 18:00:20,4352.0,17
2021-10-03 18:00:20,4352.25,1
2021-10-03 18:00:21,4352.0,5
2021-10-03 18:00:21,4352.25,9
2021-10-03 18:00:21,4352.0,6
2021-10-03 18:00:21,4352.25,1
2021-10-03 18:00:21,4352.5,1
2021-10-03 18:00:21,4352.75,4
2021-10-03 18:00:21,4353.0,11
2021-10-03 18:00:21,4352.75,1
2021-10-03 18:00:21,4353.0,1
2021-10-03 18:00:21,4352.75,10
2021-10-03 18:00:21,4353.0,1
2021-10-03 18:00:22,4353.0,3
2021-10-03 18:00:22,4352.75,10
2021-10-03 18:00:22,4352.5,8
2021-10-03 18:00:22,4352.25,2
2021-10-03 18:00:22,4352.75,1
2021-10-03 18:00:22,4353.25,6
2021-10-03 18:00:22,4353.0,1
2021-10-03 18:00:22,4353.25,3
2021-10-03 18:00:22,4353.0,5
2021-10-03 18:00:22,4353.25,5
2021-10-03 18:00:22,4353.0,3
2021-10-03 18:00:23,4353.5,1
2021-10-03 18:00:23,4353.0,1
2021-10-03 18:00:23,4353.5,3
2021-10-03 18:00:23,4353.25,1
2021-10-03 18:00:23,4353.0,15
2021-10-03 18:00:23,4353.25,1
2021-10-03 18:00:24,4353.25,3
2021-10-03 18:00:24,4353.0,2
2021-10-03 18:00:24,4353.25,1
2021-10-03 18:00:24,4353.0,1
2021-10-03 18:00:24,4353.25,4
2021-10-03 18:00:25,4353.25,3
