Date,Last,Volume
2021-10-03 18:00:00,4348.75,128
2021-10-03 18:00:00,4348.5,5
2021-10-03 18:00:00,4348.25,2
2021-10-03 18:00:00,4349.0,7
2021-10-03 18:00:00,4349.25,3
2021-10-03 18:00:00,4349.5,12
2021-10-03 18:00:00,4348.25,1
2021-10-03 18:00:00,4349.5,3
2021-10-03 18:00:00,4348.5,4
2021-10-03 18:00:00,4349.5,2
2021-10-03 18:00:00,4348.25,3
2021-10-03 18:00:00,4349.25,4
2021-10-03 18:00:00,4349.5,10
2021-10-03 18:00:00,4348.5,2
2021-10-03 18:00:00,4349.5,10
2021-10-03 18:00:00,4349.75,4
2021-10-03 18:00:00,4348.5,1
2021-10-03 18:00:00,4349.25,3
2021-10-03 18:00:00,4348.75,1
2021-10-03 18:00:00,4349.25,3
2021-10-03 18:00:00,4349.0,1
2021-10-03 18:00:00,4348.75,1
2021-10-03 18:00:00,4348.5,1
2021-10-03 18:00:00,4348.75,1
2021-10-03 18:00:01,4348.25,1
2021-10-03 18:00:01,4348.5,1
2021-10-03 18:00:01,4348.75,1
2021-10-03 18:00:01,4348.25,2
2021-10-03 18:00:01,4348.75,3
2021-10-03 18:00:01,4348.25,7
2021-10-03 18:00:01,4348.5,1
2021-10-03 18:00:01,4348.75,1
2021-10-03 18:00:01,4348.25,1
2021-10-03 18:00:01,4348.5,1
2021-10-03 18:00:01,4348.25,1
2021-10-03 18:00:01,4348.75,3
2021-10-03 18:00:01,4348.5,4
2021-10-03 18:00:01,4349.0,5
2021-10-03 18:00:01,4348.75,1
2021-10-03 18:00:02,4349.0,2
2021-10-03 18:00:02,4349.25,2
2021-10-03 18:00:02,4348.5,3
2021-10-03 18:00:02,4348.75,2
2021-10-03 18:00:02,4348.5,2
2021-10-03 18:00:02,4348.25,1
2021-10-03 18:00:02,4348.5,1
2021-10-03 18:00:03,4348.25,1
2021-10-03 18:00:03,4348.5,4
2021-10-03 18:00:03,4348.75,9
2021-10-03 18:00:03,4349.0,7
2021-10-03 18:00:03,4348.5,1
2021-10-03 18:00:03,4348.25,1
2021-10-03 18:00:03,4348.5,5
2021-10-03 18:00:04,4348.5,1
2021-10-03 18:00:04,4349.0,2
2021-10-03 18:00:04,4348.5,10
2021-10-03 18:00:04,4349.0,12
2021-10-03 18:00:04,4348.5,2
2021-10-03 18:00:05,4349.0,5
2021-10-03 18:00:05,4349.25,1
2021-10-03 18:00:05,4348.75,1
2021-10-03 18:00:05,4349.25,7
2021-10-03 18:00:05,4348.75,2
2021-10-03 18:00:05,4349.25,1
2021-10-03 18:00:05,4348.75,2
2021-10-03 18:00:05,4349.25,2
2021-10-03 18:00:05,4349.0,2
2021-10-03 18:00:05,4349.5,2
2021-10-03 18:00:05,4349.0,2
