Date,Last,Volume
2021-10-03 18:00:00,3413.5,3
2021-10-03 18:00:01,3418.0,2
2021-10-03 18:00:02,3428.0,4
2021-10-03 18:00:02,3430.75,1
2021-10-03 18:00:02,3433.0,3
2021-10-03 18:00:05,3416.75,2
2021-10-03 18:00:08,3419.75,1
2021-10-03 18:00:14,3423.5,1
2021-10-03 18:00:16,3431.25,1
2021-10-03 18:00:16,3427.25,1
2021-10-03 18:00:17,3426.75,1
2021-10-03 18:00:18,3430.0,1
2021-10-03 18:00:18,3426.5,1
2021-10-03 18:00:23,3433.0,1
2021-10-03 18:00:23,3426.0,2
2021-10-03 18:00:25,3430.75,1
2021-10-03 18:00:25,3431.0,1
2021-10-03 18:00:29,3429.25,2
2021-10-03 18:00:31,3433.0,1
2021-10-03 18:00:32,3430.0,1
2021-10-03 18:00:32,3427.0,1
2021-10-03 18:00:32,3420.75,1
2021-10-03 18:00:35,3426.25,1
2021-10-03 18:00:40,3423.75,2
2021-10-03 18:00:42,3427.75,2
2021-10-03 18:00:48,3436.5,2
2021-10-03 18:00:48,3430.75,1
2021-10-03 18:00:50,3431.5,1
2021-10-03 18:00:55,3432.5,1
2021-10-03 18:01:56,3440.0,1
2021-10-03 18:01:58,3438.0,1
2021-10-03 18:02:07,3433.75,1
2021-10-03 18:02:17,3440.0,1
2021-10-03 18:02:19,3439.0,1
2021-10-03 18:03:00,3437.0,1
2021-10-03 18:03:00,3432.75,1
2021-10-03 18:03:08,3437.0,1
2021-10-03 18:03:10,3436.0,2
2021-10-03 18:03:10,3436.5,1
2021-10-03 18:03:27,3432.0,1
2021-10-03 18:03:51,3439.0,1
2021-10-03 18:04:50,3434.0,1
2021-10-03 18:04:50,3433.75,1
2021-10-03 18:04:50,3429.5,1
2021-10-03 18:05:00,3438.5,1
2021-10-03 18:05:00,3433.25,1
2021-10-03 18:05:15,3437.0,1
2021-10-03 18:05:15,3429.5,1
2021-10-03 18:05:35,3440.0,1
2021-10-03 18:06:59,3441.25,1
2021-10-03 18:07:10,3441.5,1
2021-10-03 18:07:44,3441.25,1
2021-10-03 18:08:27,3440.25,1
2021-10-03 18:09:03,3439.0,1
2021-10-03 18:09:03,3438.75,1
2021-10-03 18:09:36,3440.75,1
2021-10-03 18:09:41,3440.25,2
2021-10-03 18:10:01,3439.5,1
2021-10-03 18:10:20,3435.5,1
2021-10-03 18:10:20,3435.25,1
2021-10-03 18:12:22,3438.5,1
2021-10-03 18:12:22,3440.25,1
2021-10-03 18:12:23,3441.0,1
2021-10-03 18:12:44,3438.75,1
2021-10-03 18:12:45,3437.25,1
2021-10-03 18:13:08,3438.75,1
2021-10-03 18:13:16,3437.5,1
2021-10-03 18:13:51,3439.0,1
2021-10-03 18:13:51,3439.25,1
2021-10-03 18:13:54,3437.75,1
2021-10-03 18:14:01,3439.75,1
2021-10-03 18:14:02,3440.25,1
2021-10-03 18:14:47,3442.25,1
2021-10-03 18:14:49,3440.0,1
2021-10-03 18:15:04,3439.25,1
2021-10-03 18:15:04,3438.75,1
2021-10-03 18:15:24,3438.25,1
