Date,Last,Volume
2021-10-03 18:00:00,22.56,1
2021-10-03 18:00:00,22.56,1
2021-10-03 18:00:05,22.6,2
2021-10-03 18:00:25,22.58,1
2021-10-03 18:00:31,22.58,1
2021-10-03 18:00:49,22.57,1
2021-10-03 18:01:01,22.56,1
2021-10-03 18:01:02,22.56,1
2021-10-03 18:01:02,22.56,1
2021-10-03 18:01:07,22.56,1
2021-10-03 18:01:07,22.54,2
2021-10-03 18:03:13,22.57,1
2021-10-03 18:04:25,22.55,1
2021-10-03 18:05:16,22.56,1
2021-10-03 18:05:29,22.57,23
2021-10-03 18:07:17,22.59,1
2021-10-03 18:09:03,22.59,1
2021-10-03 18:10:00,22.58,2
2021-10-03 18:13:07,22.6,1
2021-10-03 18:13:58,22.59,1
2021-10-03 18:17:05,22.61,2
2021-10-03 18:17:50,22.61,1
2021-10-03 18:17:53,22.61,1
2021-10-03 18:19:21,22.62,3
2021-10-03 18:19:21,22.62,1
2021-10-03 18:19:21,22.63,2
2021-10-03 18:19:21,22.64,3
2021-10-03 18:20:14,22.64,4
2021-10-03 18:20:16,22.64,1
2021-10-03 18:20:38,22.64,2
2021-10-03 18:21:10,22.64,1
2021-10-03 18:21:50,22.66,2
2021-10-03 18:21:51,22.66,1
2021-10-03 18:21:55,22.66,1
2021-10-03 18:22:03,22.67,1
2021-10-03 18:22:25,22.66,1
2021-10-03 18:22:43,22.65,4
2021-10-03 18:23:41,22.67,1
2021-10-03 18:24:31,22.66,1
2021-10-03 18:25:27,22.68,1
2021-10-03 18:25:27,22.68,1
2021-10-03 18:26:02,22.68,1
2021-10-03 18:26:02,22.69,11
2021-10-03 18:26:02,22.68,2
2021-10-03 18:26:02,22.7,2
2021-10-03 18:26:09,22.72,6
2021-10-03 18:26:09,22.72,1
2021-10-03 18:26:09,22.72,2
2021-10-03 18:26:09,22.73,5
2021-10-03 18:26:09,22.74,9
2021-10-03 18:26:09,22.72,2
2021-10-03 18:26:09,22.71,2
2021-10-03 18:26:11,22.71,1
2021-10-03 18:26:12,22.71,2
2021-10-03 18:26:14,22.7,3
2021-10-03 18:26:16,22.69,1
2021-10-03 18:26:16,22.68,1
2021-10-03 18:26:16,22.68,1
2021-10-03 18:27:31,22.71,1
2021-10-03 18:27:41,22.7,2
2021-10-03 18:28:21,22.7,4
2021-10-03 18:29:21,22.74,1
2021-10-03 18:29:25,22.75,1
2021-10-03 18:29:29,22.75,1
2021-10-03 18:29:35,22.74,1
2021-10-03 18:30:08,22.75,1
2021-10-03 18:30:21,22.76,4
2021-10-03 18:30:29,22.77,1
2021-10-03 18:30:31,22.78,1
2021-10-03 18:30:37,22.77,2
2021-10-03 18:31:05,22.75,3
2021-10-03 18:31:14,22.76,1
