Date,Last,Volume
2021-10-03 18:00:00,1762.6,52
2021-10-03 18:00:00,1762.8,1
2021-10-03 18:00:00,1762.6,6
2021-10-03 18:00:00,1762.3,1
2021-10-03 18:00:00,1762.2,4
2021-10-03 18:00:00,1762.4,1
2021-10-03 18:00:00,1762.5,2
2021-10-03 18:00:00,1762.6,1
2021-10-03 18:00:00,1762.5,1
2021-10-03 18:00:00,1762.4,1
2021-10-03 18:00:01,1762.4,2
2021-10-03 18:00:01,1762.3,1
2021-10-03 18:00:01,1762.2,7
2021-10-03 18:00:01,1762.0,3
2021-10-03 18:00:02,1762.1,1
2021-10-03 18:00:03,1762.0,1
2021-10-03 18:00:03,1762.2,2
2021-10-03 18:00:03,1762.0,1
2021-10-03 18:00:05,1762.5,2
2021-10-03 18:00:09,1762.5,3
2021-10-03 18:00:10,1762.3,3
2021-10-03 18:00:10,1762.2,2
2021-10-03 18:00:11,1762.1,4
2021-10-03 18:00:11,1762.0,7
2021-10-03 18:00:12,1762.0,5
2021-10-03 18:00:12,1761.9,2
2021-10-03 18:00:12,1761.8,4
2021-10-03 18:00:12,1761.7,1
2021-10-03 18:00:12,1761.6,1
2021-10-03 18:00:12,1761.5,1
2021-10-03 18:00:13,1761.7,2
2021-10-03 18:00:15,1761.5,6
2021-10-03 18:00:16,1761.3,2
2021-10-03 18:00:16,1761.5,3
2021-10-03 18:00:18,1761.5,1
2021-10-03 18:00:20,1761.5,1
2021-10-03 18:00:22,1761.5,3
2021-10-03 18:00:22,1761.4,1
2021-10-03 18:00:24,1761.5,4
2021-10-03 18:00:30,1761.6,1
2021-10-03 18:00:31,1761.5,3
2021-10-03 18:00:31,1761.4,5
2021-10-03 18:00:31,1761.3,4
2021-10-03 18:00:31,1761.4,6
2021-10-03 18:00:31,1761.5,6
2021-10-03 18:00:33,1761.5,1
2021-10-03 18:00:44,1761.7,1
2021-10-03 18:00:50,1761.4,1
2021-10-03 18:00:52,1761.3,2
2021-10-03 18:00:54,1761.2,3
2021-10-03 18:00:55,1761.1,3
2021-10-03 18:00:56,1761.3,3
2021-10-03 18:01:01,1761.1,8
2021-10-03 18:01:01,1761.0,3
2021-10-03 18:01:01,1760.8,2
2021-10-03 18:01:02,1760.9,3
2021-10-03 18:01:04,1761.0,1
2021-10-03 18:01:04,1761.1,3
2021-10-03 18:01:04,1761.2,1
2021-10-03 18:01:04,1761.1,1
2021-10-03 18:01:05,1761.0,1
2021-10-03 18:01:05,1761.1,1
2021-10-03 18:01:05,1761.0,1
2021-10-03 18:01:06,1760.9,7
2021-10-03 18:01:06,1760.8,1
2021-10-03 18:01:06,1760.9,1
2021-10-03 18:01:06,1760.8,2
2021-10-03 18:01:06,1760.7,3
2021-10-03 18:01:07,1760.7,2
2021-10-03 18:01:10,1760.7,1
2021-10-03 18:01:12,1760.9,6
2021-10-03 18:01:14,1760.9,1
2021-10-03 18:01:16,1760.9,1
2021-10-03 18:01:21,1761.0,5
2021-10-03 18:01:23,1760.9,1
2021-10-03 18:01:26,1761.3,2
2021-10-03 18:01:29,1761.3,3
2021-10-03 18:01:29,1761.2,1
2021-10-03 18:01:32,1761.2,1
2021-10-03 18:01:35,1761.5,1
2021-10-03 18:01:37,1761.6,1
2021-10-03 18:01:39,1761.5,2
2021-10-03 18:01:39,1761.4,1
2021-10-03 18:01:41,1761.4,4
2021-10-03 18:02:01,1761.3,2
2021-10-03 18:02:15,1761.4,3
2021-10-03 18:02:16,1761.3,1
2021-10-03 18:02:17,1761.3,6
2021-10-03 18:02:20,1761.3,1
2021-10-03 18:02:31,1761.3,1
2021-10-03 18:02:34,1761.3,2
2021-10-03 18:02:42,1761.4,2
2021-10-03 18:02:46,1761.5,3
2021-10-03 18:02:50,1761.6,1
2021-10-03 18:02:51,1761.5,14
2021-10-03 18:03:01,1761.3,3
2021-10-03 18:03:18,1761.3,1
2021-10-03 18:03:34,1761.3,1
2021-10-03 18:03:42,1761.2,1
2021-10-03 18:03:46,1761.2,1
2021-10-03 18:04:00,1761.2,4
2021-10-03 18:04:01,1761.2,1
2021-10-03 18:04:02,1761.0,1
2021-10-03 18:04:06,1761.1,3
2021-10-03 18:04:07,1761.2,1
2021-10-03 18:04:15,1761.2,1
2021-10-03 18:04:15,1761.1,2
2021-10-03 18:04:15,1761.0,1
2021-10-03 18:04:15,1761.1,2
2021-10-03 18:04:17,1761.0,2
2021-10-03 18:04:23,1761.1,2
2021-10-03 18:04:27,1761.1,1
2021-10-03 18:04:29,1761.2,1
2021-10-03 18:04:29,1761.3,4
2021-10-03 18:04:30,1761.2,1
2021-10-03 18:04:34,1761.2,1
2021-10-03 18:04:40,1761.2,5
2021-10-03 18:04:42,1761.3,1
2021-10-03 18:04:49,1761.3,1
2021-10-03 18:05:00,1761.3,2
2021-10-03 18:05:02,1761.4,3
2021-10-03 18:05:02,1761.5,6
2021-10-03 18:05:03,1761.6,1
2021-10-03 18:05:08,1761.5,2
2021-10-03 18:05:10,1761.5,2
2021-10-03 18:05:11,1761.6,2
2021-10-03 18:05:14,1761.6,12
2021-10-03 18:05:15,1761.6,3
2021-10-03 18:05:16,1761.7,1
2021-10-03 18:05:18,1761.6,1
2021-10-03 18:05:18,1761.5,1
2021-10-03 18:05:19,1761.7,1
2021-10-03 18:05:23,1761.7,1
2021-10-03 18:05:27,1761.8,1
2021-10-03 18:05:33,1761.9,1
2021-10-03 18:05:49,1762.0,2
2021-10-03 18:05:49,1761.9,1
2021-10-03 18:05:50,1761.8,7
2021-10-03 18:05:51,1761.7,1
2021-10-03 18:05:53,1761.7,3
2021-10-03 18:05:55,1761.7,1
2021-10-03 18:06:02,1761.8,2
2021-10-03 18:06:05,1761.8,1
2021-10-03 18:06:07,1761.8,1
2021-10-03 18:06:10,1761.8,1
2021-10-03 18:06:12,1761.8,1
2021-10-03 18:06:16,1761.8,1
2021-10-03 18:06:16,1761.7,1
2021-10-03 18:06:17,1761.8,5
2021-10-03 18:06:35,1761.8,1
2021-10-03 18:06:35,1761.9,1
2021-10-03 18:06:38,1761.8,1
2021-10-03 18:06:40,1761.8,1
2021-10-03 18:06:41,1761.8,1
2021-10-03 18:06:41,1761.9,3
2021-10-03 18:06:44,1762.0,1
2021-10-03 18:06:45,1762.0,1
2021-10-03 18:06:46,1761.9,1
2021-10-03 18:06:51,1762.0,1
2021-10-03 18:06:56,1762.0,35
2021-10-03 18:07:00,1762.0,1
2021-10-03 18:07:02,1762.0,2
2021-10-03 18:07:07,1761.9,1
2021-10-03 18:07:12,1761.9,3
2021-10-03 18:07:14,1762.0,1
2021-10-03 18:07:20,1761.8,1
2021-10-03 18:07:34,1761.9,1
2021-10-03 18:07:35,1762.0,1
2021-10-03 18:07:39,1762.0,2
2021-10-03 18:07:41,1762.0,2
2021-10-03 18:07:42,1762.0,1
2021-10-03 18:07:47,1762.0,1
2021-10-03 18:08:01,1762.0,5
2021-10-03 18:08:03,1762.0,5
2021-10-03 18:08:04,1762.0,45
2021-10-03 18:08:04,1762.1,1
2021-10-03 18:08:04,1762.2,2
2021-10-03 18:08:15,1762.1,5
2021-10-03 18:08:22,1762.2,1
2021-10-03 18:08:35,1762.2,1
2021-10-03 18:08:40,1762.2,1
2021-10-03 18:08:41,1762.2,6
2021-10-03 18:08:46,1762.2,3
2021-10-03 18:08:46,1762.1,1
2021-10-03 18:08:56,1762.0,4
2021-10-03 18:09:00,1762.0,1
2021-10-03 18:09:08,1762.1,1
2021-10-03 18:09:14,1762.1,1
2021-10-03 18:09:22,1762.0,1
2021-10-03 18:09:22,1761.8,3
2021-10-03 18:09:26,1762.0,1
2021-10-03 18:09:48,1762.1,1
2021-10-03 18:09:55,1761.9,4
2021-10-03 18:09:55,1761.8,2
2021-10-03 18:10:00,1761.9,1
2021-10-03 18:10:02,1761.9,1
2021-10-03 18:10:04,1761.8,1
2021-10-03 18:10:04,1761.9,1
2021-10-03 18:10:05,1761.9,1
2021-10-03 18:10:06,1761.7,3
2021-10-03 18:10:07,1761.9,1
2021-10-03 18:10:10,1761.9,1
2021-10-03 18:10:10,1761.7,1
2021-10-03 18:10:11,1761.7,2
2021-10-03 18:10:14,1761.7,1
2021-10-03 18:10:42,1761.6,2
2021-10-03 18:10:42,1761.5,6
2021-10-03 18:10:43,1761.6,1
2021-10-03 18:11:06,1761.5,1
2021-10-03 18:11:08,1761.6,1
2021-10-03 18:11:09,1761.5,2
2021-10-03 18:11:25,1761.5,3
