Date,Last,Volume
2021-10-03 18:00:00,48070.0,5
2021-10-03 18:00:00,48250.0,8
2021-10-03 18:00:01,48280.0,1
2021-10-03 18:00:02,48300.0,4
2021-10-03 18:00:05,48125.0,1
2021-10-03 18:00:08,48160.0,4
2021-10-03 18:00:08,48150.0,1
2021-10-03 18:00:09,48140.0,1
2021-10-03 18:00:13,48165.0,1
2021-10-03 18:00:13,48150.0,1
2021-10-03 18:00:16,48150.0,5
2021-10-03 18:00:16,48160.0,27
2021-10-03 18:00:16,48230.0,1
2021-10-03 18:00:21,48190.0,1
2021-10-03 18:00:25,48220.0,5
2021-10-03 18:00:25,48230.0,27
2021-10-03 18:00:28,48250.0,5
2021-10-03 18:00:32,48270.0,5
2021-10-03 18:00:35,48200.0,1
2021-10-03 18:00:36,48170.0,1
2021-10-03 18:00:36,48160.0,5
2021-10-03 18:00:36,48150.0,2
2021-10-03 18:00:36,48145.0,3
2021-10-03 18:00:37,48150.0,7
2021-10-03 18:00:41,48200.0,1
2021-10-03 18:00:43,48235.0,1
2021-10-03 18:01:13,48260.0,1
2021-10-03 18:01:15,48275.0,1
2021-10-03 18:01:16,48280.0,1
2021-10-03 18:01:29,48285.0,5
2021-10-03 18:01:42,48300.0,1
2021-10-03 18:01:48,48305.0,1
2021-10-03 18:01:50,48335.0,1
2021-10-03 18:02:02,48275.0,6
2021-10-03 18:02:08,48270.0,5
2021-10-03 18:03:23,48275.0,6
2021-10-03 18:03:25,48270.0,5
2021-10-03 18:03:40,48295.0,5
2021-10-03 18:04:16,48315.0,1
2021-10-03 18:04:16,48325.0,1
2021-10-03 18:04:16,48335.0,1
2021-10-03 18:04:28,48305.0,4
2021-10-03 18:04:31,48335.0,2
2021-10-03 18:04:50,48335.0,5
2021-10-03 18:05:07,48345.0,2
2021-10-03 18:05:09,48345.0,2
2021-10-03 18:05:35,48355.0,1
2021-10-03 18:05:35,48360.0,1
2021-10-03 18:05:35,48375.0,1
2021-10-03 18:05:38,48385.0,1
2021-10-03 18:05:39,48380.0,5
2021-10-03 18:06:06,48395.0,1
2021-10-03 18:07:00,48400.0,11
2021-10-03 18:07:00,48405.0,1
2021-10-03 18:07:00,48410.0,3
2021-10-03 18:07:05,48395.0,5
2021-10-03 18:07:13,48395.0,1
2021-10-03 18:07:29,48370.0,1
2021-10-03 18:09:36,48345.0,3
2021-10-03 18:09:47,48330.0,1
2021-10-03 18:09:49,48340.0,4
2021-10-03 18:09:58,48345.0,5
2021-10-03 18:09:59,48345.0,1
2021-10-03 18:10:14,48315.0,1
2021-10-03 18:10:27,48305.0,1
2021-10-03 18:10:28,48300.0,1
2021-10-03 18:11:18,48335.0,1
2021-10-03 18:12:04,48345.0,1
2021-10-03 18:12:17,48345.0,1
2021-10-03 18:12:20,48355.0,2
2021-10-03 18:12:21,48365.0,4
2021-10-03 18:12:22,48375.0,4
2021-10-03 18:12:37,48375.0,1
2021-10-03 18:13:16,48350.0,3
2021-10-03 18:13:16,48345.0,3
2021-10-03 18:13:30,48360.0,2
2021-10-03 18:14:00,48365.0,2
2021-10-03 18:14:01,48370.0,2
2021-10-03 18:14:36,48375.0,1
