Date,Last,Volume
2021-10-03 18:00:00,2239.9,6
2021-10-03 18:00:00,2239.8,2
2021-10-03 18:00:00,2240.0,7
2021-10-03 18:00:00,2239.9,2
2021-10-03 18:00:00,2239.0,2
2021-10-03 18:00:00,2238.8,1
2021-10-03 18:00:00,2240.0,1
2021-10-03 18:00:00,2238.7,6
2021-10-03 18:00:00,2238.6,2
2021-10-03 18:00:01,2238.4,1
2021-10-03 18:00:01,2238.3,1
2021-10-03 18:00:01,2238.2,1
2021-10-03 18:00:01,2238.1,1
2021-10-03 18:00:01,2238.0,3
2021-10-03 18:00:01,2237.8,1
2021-10-03 18:00:01,2237.9,1
2021-10-03 18:00:02,2238.9,1
2021-10-03 18:00:02,2239.0,2
2021-10-03 18:00:03,2237.9,1
2021-10-03 18:00:06,2237.7,1
2021-10-03 18:00:07,2237.7,1
2021-10-03 18:00:07,2238.7,2
2021-10-03 18:00:07,2238.8,1
2021-10-03 18:00:08,2239.0,1
2021-10-03 18:00:08,2239.1,1
2021-10-03 18:00:08,2239.2,1
2021-10-03 18:00:10,2239.4,2
2021-10-03 18:00:10,2238.7,1
2021-10-03 18:00:10,2238.6,9
2021-10-03 18:00:10,2238.8,1
2021-10-03 18:00:12,2239.8,1
2021-10-03 18:00:14,2239.9,2
2021-10-03 18:00:14,2240.0,3
2021-10-03 18:00:15,2240.3,1
2021-10-03 18:00:16,2240.3,6
2021-10-03 18:00:16,2240.6,2
2021-10-03 18:00:16,2240.4,1
2021-10-03 18:00:17,2240.9,1
2021-10-03 18:00:17,2241.0,1
2021-10-03 18:00:17,2241.2,1
2021-10-03 18:00:17,2240.8,1
2021-10-03 18:00:17,2241.0,2
2021-10-03 18:00:17,2241.1,1
2021-10-03 18:00:18,2241.5,5
2021-10-03 18:00:18,2241.6,1
2021-10-03 18:00:18,2241.9,1
2021-10-03 18:00:18,2242.0,2
2021-10-03 18:00:18,2242.2,3
2021-10-03 18:00:18,2242.3,1
2021-10-03 18:00:18,2242.4,4
2021-10-03 18:00:18,2242.0,1
2021-10-03 18:00:18,2241.9,5
2021-10-03 18:00:19,2242.3,1
2021-10-03 18:00:19,2242.4,1
2021-10-03 18:00:19,2242.0,2
2021-10-03 18:00:19,2241.9,1
2021-10-03 18:00:19,2242.4,1
2021-10-03 18:00:19,2242.5,2
2021-10-03 18:00:19,2242.6,2
2021-10-03 18:00:19,2242.4,1
2021-10-03 18:00:19,2242.0,1
2021-10-03 18:00:19,2241.9,1
2021-10-03 18:00:19,2241.8,1
2021-10-03 18:00:20,2241.7,1
2021-10-03 18:00:20,2241.4,1
2021-10-03 18:00:20,2241.3,1
2021-10-03 18:00:20,2241.4,1
2021-10-03 18:00:20,2241.3,1
2021-10-03 18:00:21,2241.5,1
2021-10-03 18:00:21,2241.4,1
2021-10-03 18:00:22,2241.1,1
2021-10-03 18:00:22,2241.0,2
2021-10-03 18:00:22,2241.1,4
2021-10-03 18:00:22,2241.5,1
2021-10-03 18:00:24,2242.0,1
2021-10-03 18:00:26,2242.4,1
2021-10-03 18:00:26,2242.1,1
2021-10-03 18:00:27,2242.0,1
2021-10-03 18:00:27,2242.3,1
2021-10-03 18:00:27,2242.4,1
2021-10-03 18:00:27,2242.5,2
2021-10-03 18:00:27,2242.0,1
2021-10-03 18:00:28,2242.2,1
2021-10-03 18:00:28,2241.9,1
2021-10-03 18:00:28,2242.3,1
2021-10-03 18:00:28,2242.6,1
2021-10-03 18:00:28,2242.7,5
2021-10-03 18:00:28,2243.0,8
2021-10-03 18:00:28,2243.1,1
2021-10-03 18:00:29,2242.1,1
2021-10-03 18:00:30,2242.6,1
2021-10-03 18:00:30,2242.7,1
2021-10-03 18:00:30,2242.8,1
2021-10-03 18:00:31,2242.6,3
2021-10-03 18:00:31,2242.7,1
2021-10-03 18:00:32,2243.0,1
2021-10-03 18:00:32,2242.9,1
2021-10-03 18:00:33,2243.1,1
