date,open,high,low,close,volume
2021-10-03 18:03:40,14788.2,14788.5,14787.8,14788.0,6
2021-10-03 18:03:50,14787.0,14787.0,14784.0,14784.8,71
2021-10-03 18:03:55,14784.2,14784.8,14782.8,14783.0,35
2021-10-03 18:04:00,14782.8,14782.8,14781.2,14781.8,54
2021-10-03 18:04:05,14781.5,14782.2,14781.0,14781.2,23
2021-10-03 18:04:10,14780.5,14780.5,14779.0,14779.2,45
2021-10-03 18:04:20,14778.2,14779.5,14778.0,14778.8,20
2021-10-03 18:04:25,14778.5,14779.8,14777.8,14778.8,27
2021-10-03 18:04:30,14778.2,14779.2,14777.5,14777.8,32
2021-10-03 18:04:35,14778.2,14779.2,14778.2,14779.2,5
2021-10-03 18:04:40,14779.2,14780.0,14779.0,14779.8,22
2021-10-03 18:04:45,14779.2,14779.8,14777.8,14777.8,21
2021-10-03 18:04:50,14778.5,14778.8,14775.5,14775.5,40
2021-10-03 18:04:55,14775.2,14775.2,14773.8,14774.5,51
2021-10-03 18:05:00,14774.0,14775.2,14773.5,14775.0,33
2021-10-03 18:05:05,14774.8,14775.5,14774.8,14775.2,32
2021-10-03 18:05:10,14776.0,14780.2,14775.8,14778.2,104
2021-10-03 18:05:15,14778.5,14778.8,14776.2,14777.0,23
2021-10-03 18:05:25,14777.8,14779.2,14777.8,14779.0,23
2021-10-03 18:05:30,14778.8,14780.2,14778.2,14780.2,34
2021-10-03 18:05:40,14779.2,14781.8,14779.0,14781.5,31
2021-10-03 18:05:45,14781.2,14783.0,14781.2,14782.2,28
2021-10-03 18:05:50,14782.5,14782.5,14782.0,14782.2,10
2021-10-03 18:05:55,14782.8,14783.2,14782.8,14783.0,16
2021-10-03 18:06:00,14783.0,14783.2,14781.0,14782.2,44
2021-10-03 18:06:10,14782.5,14782.5,14781.8,14782.2,3
2021-10-03 18:06:15,14782.5,14782.8,14782.5,14782.5,4
2021-10-03 18:06:20,14782.2,14782.2,14781.2,14781.8,11
2021-10-03 18:06:25,14781.8,14782.5,14781.5,14782.5,7
2021-10-03 18:06:30,14782.5,14782.8,14781.8,14781.8,9
2021-10-03 18:06:35,14782.0,14782.0,14779.5,14779.5,21
2021-10-03 18:06:40,14780.2,14780.5,14780.0,14780.5,7
2021-10-03 18:06:45,14780.5,14780.5,14780.5,14780.5,0
2021-10-03 18:06:50,14780.0,14780.5,14779.8,14780.5,9
2021-10-03 18:06:55,14780.5,14782.0,14780.5,14781.8,13
2021-10-03 18:07:05,14783.0,14784.0,14783.0,14784.0,7
2021-10-03 18:07:10,14783.8,14783.8,14782.5,14782.5,13
2021-10-03 18:07:20,14783.0,14783.5,14783.0,14783.5,9
2021-10-03 18:07:25,14783.5,14784.0,14783.5,14784.0,7
2021-10-03 18:07:30,14783.5,14788.0,14783.0,14787.2,99
2021-10-03 18:07:35,14787.0,14787.2,14785.2,14787.0,38
2021-10-03 18:07:45,14786.8,14787.5,14786.8,14787.2,6
2021-10-03 18:07:50,14786.8,14786.8,14785.5,14785.5,22
2021-10-03 18:08:00,14785.8,14785.8,14781.8,14782.0,48
2021-10-03 18:08:05,14782.0,14782.2,14780.8,14782.0,34
2021-10-03 18:08:10,14781.8,14781.8,14780.5,14780.5,14
2021-10-03 18:08:15,14781.5,14781.8,14781.0,14781.5,8
2021-10-03 18:08:20,14781.5,14781.5,14781.5,14781.5,3
2021-10-03 18:08:25,14781.5,14782.2,14780.8,14781.8,27
2021-10-03 18:08:30,14781.2,14781.8,14780.2,14781.8,23
2021-10-03 18:08:40,14783.2,14783.2,14783.2,14783.2,1
2021-10-03 18:08:45,14783.5,14784.2,14783.5,14784.2,6
2021-10-03 18:08:50,14783.8,14784.0,14783.5,14784.0,5
2021-10-03 18:08:55,14783.2,14783.2,14781.0,14782.2,53
2021-10-03 18:09:00,14781.8,14782.8,14781.8,14782.8,14
2021-10-03 18:09:05,14782.5,14782.8,14782.2,14782.2,12
2021-10-03 18:09:10,14782.5,14782.5,14780.5,14780.5,17
2021-10-03 18:09:15,14780.8,14781.8,14779.5,14779.8,39
2021-10-03 18:09:25,14780.8,14780.8,14780.5,14780.8,5
2021-10-03 18:09:35,14779.2,14780.5,14779.2,14780.2,15
2021-10-03 18:09:40,14780.5,14782.2,14779.2,14782.2,33
2021-10-03 18:09:45,14782.2,14783.0,14781.5,14781.5,60
2021-10-03 18:09:55,14782.2,14782.8,14781.8,14782.8,12
2021-10-03 18:10:00,14782.8,14783.5,14781.8,14781.8,39
2021-10-03 18:10:05,14782.8,14783.5,14782.8,14783.5,7
2021-10-03 18:10:10,14783.8,14785.5,14783.8,14785.5,15
2021-10-03 18:10:15,14785.5,14786.5,14785.2,14786.0,33
2021-10-03 18:10:20,14786.5,14788.5,14786.5,14788.5,40
2021-10-03 18:10:25,14788.5,14789.2,14787.2,14787.2,33
2021-10-03 18:10:30,14787.0,14787.5,14786.5,14787.2,24
2021-10-03 18:10:35,14787.2,14788.0,14786.5,14787.2,38
2021-10-03 18:10:40,14787.0,14787.5,14787.0,14787.5,7
2021-10-03 18:10:50,14789.2,14790.2,14789.2,14789.8,40
2021-10-03 18:10:55,14789.8,14790.2,14789.8,14790.2,17
2021-10-03 18:11:00,14790.0,14790.2,14789.2,14789.5,38
2021-10-03 18:11:05,14789.8,14790.0,14789.2,14789.2,23
2021-10-03 18:11:15,14788.5,14788.8,14788.2,14788.5,9
2021-10-03 18:11:20,14788.2,14789.8,14788.2,14789.8,19
2021-10-03 18:11:25,14789.5,14789.5,14789.0,14789.2,8
2021-10-03 18:11:30,14789.5,14790.0,14789.0,14789.8,31
2021-10-03 18:11:40,14790.5,14791.5,14790.5,14791.5,20
2021-10-03 18:11:45,14791.5,14791.8,14790.5,14790.8,39
2021-10-03 18:11:50,14790.8,14791.5,14790.5,14791.5,3
2021-10-03 18:11:55,14792.0,14792.5,14791.8,14792.0,21
2021-10-03 18:12:00,14792.0,14792.5,14791.2,14791.2,10
2021-10-03 18:12:05,14791.8,14791.8,14790.8,14790.8,5
2021-10-03 18:12:10,14791.0,14791.0,14791.0,14791.0,7
2021-10-03 18:12:15,14791.2,14791.5,14791.0,14791.2,8
2021-10-03 18:12:20,14790.8,14791.0,14790.5,14791.0,8
2021-10-03 18:12:25,14791.0,14791.2,14790.8,14790.8,4
2021-10-03 18:12:30,14790.8,14791.2,14790.8,14790.8,5
2021-10-03 18:12:35,14791.2,14791.8,14791.0,14791.8,13
2021-10-03 18:12:40,14791.8,14791.8,14791.2,14791.5,10
2021-10-03 18:12:45,14791.8,14791.8,14791.2,14791.5,5
2021-10-03 18:12:50,14791.5,14792.5,14791.5,14792.5,24
2021-10-03 18:12:55,14792.5,14792.5,14791.8,14791.8,19
2021-10-03 18:13:00,14792.2,14792.5,14792.0,14792.5,3
2021-10-03 18:13:10,14793.0,14793.8,14792.8,14793.0,39
2021-10-03 18:13:15,14792.8,14793.0,14792.2,14792.8,18
2021-10-03 18:13:20,14792.5,14792.5,14791.8,14792.0,13
2021-10-03 18:13:25,14791.8,14792.5,14791.8,14792.5,8
2021-10-03 18:13:30,14792.5,14792.5,14792.5,14792.5,1
2021-10-03 18:13:35,14792.5,14792.8,14792.2,14792.8,7
2021-10-03 18:13:40,14792.8,14793.2,14792.5,14793.2,21
2021-10-03 18:13:45,14793.5,14793.5,14792.5,14792.8,13
2021-10-03 18:13:50,14793.0,14793.0,14790.0,14790.8,71
2021-10-03 18:13:55,14790.8,14791.8,14790.5,14791.0,36
2021-10-03 18:14:05,14789.0,14789.5,14789.0,14789.0,13
2021-10-03 18:14:10,14788.8,14789.2,14788.5,14789.2,15
2021-10-03 18:14:15,14789.5,14789.5,14789.5,14789.5,2
2021-10-03 18:14:20,14789.2,14789.2,14789.2,14789.2,1
2021-10-03 18:14:30,14789.8,14789.8,14789.8,14789.8,4
2021-10-03 18:14:40,14789.0,14789.2,14788.0,14788.5,51
2021-10-03 18:14:45,14788.5,14789.0,14787.5,14789.0,40
2021-10-03 18:14:55,14788.8,14789.0,14787.8,14787.8,20
2021-10-03 18:15:00,14788.5,14788.8,14786.5,14788.5,55
2021-10-03 18:15:05,14789.0,14789.0,14788.0,14789.0,17
2021-10-03 18:15:10,14789.5,14789.8,14789.2,14789.2,9
2021-10-03 18:15:15,14789.2,14789.2,14788.8,14789.2,17
2021-10-03 18:15:20,14789.5,14789.8,14788.2,14788.2,16
2021-10-03 18:15:25,14788.2,14789.2,14788.0,14789.2,11
2021-10-03 18:15:30,14789.5,14789.5,14789.0,14789.0,7
2021-10-03 18:15:35,14789.0,14789.0,14789.0,14789.0,0
2021-10-03 18:15:40,14789.5,14792.0,14789.5,14792.0,33
2021-10-03 18:15:45,14792.2,14792.8,14792.2,14792.5,9
2021-10-03 18:15:50,14792.8,14793.8,14792.8,14792.8,26
2021-10-03 18:16:00,14793.5,14794.0,14792.2,14793.5,32
2021-10-03 18:16:10,14796.0,14798.0,14796.0,14797.8,86
2021-10-03 18:16:15,14797.8,14803.0,14797.2,14802.0,167
2021-10-03 18:16:20,14801.5,14801.5,14799.8,14799.8,54
2021-10-03 18:16:25,14799.5,14802.2,14799.5,14801.2,84
2021-10-03 18:16:30,14800.8,14801.5,14800.5,14800.8,32
2021-10-03 18:16:35,14800.8,14802.5,14800.8,14802.5,20
2021-10-03 18:16:40,14802.2,14802.5,14800.0,14800.0,33
2021-10-03 18:16:45,14800.0,14800.0,14799.2,14799.8,23
2021-10-03 18:16:50,14799.8,14800.8,14799.8,14800.0,10
2021-10-03 18:16:55,14800.0,14800.8,14799.8,14799.8,4
2021-10-03 18:17:00,14799.8,14800.8,14799.8,14800.5,18
2021-10-03 18:17:05,14800.8,14801.2,14800.8,14801.0,14
2021-10-03 18:17:10,14801.2,14801.8,14801.0,14801.5,10
2021-10-03 18:17:15,14801.0,14802.8,14800.8,14801.8,27
2021-10-03 18:17:20,14801.5,14802.0,14801.0,14802.0,30
2021-10-03 18:17:25,14802.0,14802.2,14801.5,14801.5,6
2021-10-03 18:17:35,14801.8,14801.8,14801.0,14801.0,10
2021-10-03 18:17:45,14800.8,14800.8,14799.5,14800.2,42
2021-10-03 18:17:50,14799.8,14800.2,14799.5,14800.0,14
2021-10-03 18:17:55,14800.2,14800.5,14800.2,14800.5,2
2021-10-03 18:18:00,14800.5,14800.8,14799.8,14800.0,9
2021-10-03 18:18:05,14799.8,14800.0,14799.8,14800.0,3
2021-10-03 18:18:10,14800.2,14800.2,14800.2,14800.2,2
2021-10-03 18:18:15,14800.2,14800.2,14800.2,14800.2,2
2021-10-03 18:18:20,14800.2,14801.8,14800.2,14801.8,24
2021-10-03 18:18:25,14801.8,14802.2,14801.8,14802.2,18
2021-10-03 18:18:30,14802.2,14803.0,14802.2,14803.0,22
2021-10-03 18:18:35,14803.2,14804.0,14802.2,14804.0,46
2021-10-03 18:18:40,14804.0,14804.2,14802.2,14803.2,50
2021-10-03 18:18:45,14803.5,14804.8,14803.5,14804.5,41
2021-10-03 18:18:50,14804.5,14806.5,14804.5,14806.2,75
2021-10-03 18:19:00,14805.0,14805.2,14805.0,14805.2,6
2021-10-03 18:19:05,14805.0,14806.8,14805.0,14806.5,43
2021-10-03 18:19:10,14806.8,14807.0,14806.0,14806.2,28
2021-10-03 18:19:20,14804.2,14804.2,14802.5,14802.5,34
2021-10-03 18:19:30,14804.8,14805.8,14804.5,14805.8,11
2021-10-03 18:19:35,14805.8,14806.8,14805.8,14806.2,8
2021-10-03 18:19:45,14806.5,14806.8,14806.0,14806.2,14
2021-10-03 18:19:50,14806.8,14806.8,14805.5,14806.0,23
2021-10-03 18:19:55,14806.2,14806.2,14806.2,14806.2,10
2021-10-03 18:20:00,14806.0,14806.8,14804.5,14806.0,52
2021-10-03 18:20:05,14806.2,14807.8,14806.2,14807.2,49
2021-10-03 18:20:15,14807.8,14812.2,14807.8,14811.5,166
2021-10-03 18:20:25,14813.0,14813.8,14812.2,14813.0,89
2021-10-03 18:20:35,14812.8,14813.2,14812.2,14813.2,19
2021-10-03 18:20:40,14813.0,14814.8,14813.0,14814.0,65
2021-10-03 18:20:45,14814.8,14815.0,14811.2,14811.8,100
2021-10-03 18:20:50,14811.8,14811.8,14809.8,14810.5,41
2021-10-03 18:21:00,14811.2,14811.8,14810.0,14810.2,32
2021-10-03 18:21:05,14810.5,14812.0,14810.2,14811.5,52
2021-10-03 18:21:15,14811.5,14811.8,14811.2,14811.5,21
2021-10-03 18:21:20,14811.2,14811.2,14810.0,14810.2,44
2021-10-03 18:21:25,14809.8,14810.5,14809.8,14810.2,13
2021-10-03 18:21:30,14810.2,14810.5,14810.0,14810.5,6
2021-10-03 18:21:35,14810.2,14811.8,14810.2,14810.8,22
2021-10-03 18:21:40,14812.0,14813.8,14812.0,14813.5,42
2021-10-03 18:21:45,14814.0,14815.5,14814.0,14814.2,56
2021-10-03 18:21:50,14814.5,14814.5,14813.5,14813.5,19
2021-10-03 18:21:55,14814.5,14814.8,14814.0,14814.5,22
2021-10-03 18:22:05,14815.2,14815.8,14814.8,14815.2,56
2021-10-03 18:22:10,14814.8,14815.2,14814.5,14814.8,45
2021-10-03 18:22:20,14814.5,14815.5,14814.0,14814.5,25
2021-10-03 18:22:30,14813.5,14813.8,14813.0,14813.5,16
2021-10-03 18:22:35,14814.0,14815.5,14814.0,14815.5,30
2021-10-03 18:22:40,14815.8,14816.2,14814.5,14814.5,63
2021-10-03 18:22:50,14815.2,14815.8,14815.0,14815.8,11
2021-10-03 18:22:55,14815.2,14815.8,14815.2,14815.5,16
2021-10-03 18:23:00,14816.0,14821.8,14815.5,14821.8,274
2021-10-03 18:23:05,14821.8,14822.8,14821.2,14821.5,52
2021-10-03 18:23:10,14822.0,14822.2,14820.8,14821.0,57
2021-10-03 18:23:15,14821.0,14822.0,14821.0,14821.2,29
2021-10-03 18:23:20,14822.0,14824.5,14821.5,14824.2,71
2021-10-03 18:23:25,14824.8,14825.5,14823.0,14823.5,103
2021-10-03 18:23:35,14819.2,14819.8,14817.2,14819.2,90
2021-10-03 18:23:45,14822.5,14822.5,14820.8,14822.2,39
2021-10-03 18:23:50,14821.5,14821.5,14820.0,14820.2,22
2021-10-03 18:24:00,14820.2,14825.8,14819.5,14820.8,219
2021-10-03 18:24:05,14820.8,14820.8,14820.0,14820.0,27
2021-10-03 18:24:10,14819.8,14820.0,14819.0,14819.8,27
2021-10-03 18:24:20,14820.2,14820.8,14820.0,14820.2,13
2021-10-03 18:24:30,14821.0,14823.0,14821.0,14823.0,24
2021-10-03 18:24:35,14823.0,14823.0,14822.2,14823.0,17
2021-10-03 18:24:40,14822.5,14823.5,14822.5,14823.2,13
2021-10-03 18:24:45,14824.0,14824.8,14824.0,14824.8,40
2021-10-03 18:24:50,14825.2,14825.8,14824.8,14825.8,18
2021-10-03 18:24:55,14825.8,14826.2,14824.8,14825.2,70
2021-10-03 18:25:00,14825.5,14826.2,14821.5,14821.5,89
2021-10-03 18:25:05,14822.0,14822.0,14821.5,14822.0,14
2021-10-03 18:25:10,14822.0,14822.8,14821.5,14822.2,27
2021-10-03 18:25:15,14822.8,14824.2,14822.8,14823.0,45
2021-10-03 18:25:20,14823.5,14823.5,14822.8,14823.2,17
2021-10-03 18:25:25,14823.5,14823.5,14822.0,14823.2,51
2021-10-03 18:25:30,14823.0,14823.5,14822.8,14822.8,6
2021-10-03 18:25:35,14823.2,14823.5,14822.2,14822.2,18
2021-10-03 18:25:40,14822.2,14822.2,14821.8,14822.2,16
2021-10-03 18:25:50,14822.0,14822.2,14821.8,14822.0,5
2021-10-03 18:25:55,14821.5,14821.5,14820.5,14820.8,34
2021-10-03 18:26:05,14820.8,14820.8,14820.8,14820.8,3
2021-10-03 18:26:10,14820.5,14821.0,14820.2,14820.8,24
2021-10-03 18:26:15,14820.8,14822.2,14820.8,14822.2,23
2021-10-03 18:26:20,14821.5,14822.8,14821.2,14821.2,20
2021-10-03 18:26:25,14821.5,14821.8,14821.2,14821.2,9
2021-10-03 18:26:30,14821.2,14821.2,14820.8,14821.0,16
2021-10-03 18:26:35,14821.0,14821.8,14821.0,14821.8,6
2021-10-03 18:26:40,14821.2,14821.2,14821.0,14821.0,4
2021-10-03 18:26:45,14821.0,14821.0,14820.2,14821.0,26
2021-10-03 18:26:50,14820.5,14821.2,14820.5,14821.2,6
2021-10-03 18:27:00,14822.0,14822.8,14822.0,14822.5,19
2021-10-03 18:27:05,14822.5,14823.8,14821.8,14822.0,91
2021-10-03 18:27:10,14821.8,14823.2,14821.5,14823.2,27
2021-10-03 18:27:15,14823.2,14823.2,14822.2,14822.5,23
2021-10-03 18:27:20,14822.5,14822.5,14822.2,14822.2,6
2021-10-03 18:27:30,14822.8,14823.0,14822.2,14822.8,21
2021-10-03 18:27:35,14822.8,14824.0,14822.5,14823.0,89
2021-10-03 18:27:45,14823.0,14823.0,14822.5,14822.5,7
2021-10-03 18:27:55,14823.5,14824.2,14822.8,14823.0,49
2021-10-03 18:28:05,14823.2,14824.0,14823.0,14824.0,19
2021-10-03 18:28:10,14823.5,14824.0,14823.2,14824.0,10
2021-10-03 18:28:15,14823.8,14824.0,14823.2,14824.0,16
2021-10-03 18:28:20,14823.8,14824.2,14823.8,14823.8,15
2021-10-03 18:28:25,14824.0,14824.0,14823.5,14823.5,17
2021-10-03 18:28:30,14823.8,14824.0,14823.5,14823.5,38
2021-10-03 18:28:35,14823.8,14823.8,14823.2,14823.5,8
2021-10-03 18:28:40,14823.0,14823.0,14823.0,14823.0,3
2021-10-03 18:28:45,14823.2,14823.2,14822.5,14822.8,18
2021-10-03 18:28:50,14823.0,14823.0,14822.5,14823.0,13
2021-10-03 18:28:55,14822.8,14823.2,14822.8,14823.0,9
2021-10-03 18:29:00,14822.8,14823.0,14822.8,14822.8,5
2021-10-03 18:29:10,14822.8,14824.5,14822.5,14824.5,34
2021-10-03 18:29:15,14824.2,14827.5,14824.2,14827.0,129
2021-10-03 18:29:20,14827.2,14830.0,14827.2,14829.8,156
2021-10-03 18:29:25,14829.2,14830.0,14828.8,14828.8,51
2021-10-03 18:29:30,14829.0,14829.8,14828.0,14828.5,53
2021-10-03 18:29:35,14828.2,14829.2,14827.8,14829.0,36
2021-10-03 18:29:40,14828.5,14829.8,14828.2,14829.8,22
2021-10-03 18:29:45,14829.5,14831.8,14829.2,14831.2,116
2021-10-03 18:29:55,14831.2,14831.5,14830.2,14831.0,43
2021-10-03 18:30:00,14830.5,14830.5,14828.5,14829.5,65
2021-10-03 18:30:05,14829.5,14829.5,14828.8,14829.2,10
2021-10-03 18:30:10,14829.0,14835.8,14829.0,14831.2,333
2021-10-03 18:30:15,14831.5,14831.5,14830.2,14830.8,39
2021-10-03 18:30:20,14830.0,14830.0,14829.0,14829.0,37
2021-10-03 18:30:25,14829.0,14829.8,14829.0,14829.2,19
2021-10-03 18:30:35,14828.8,14828.8,14827.5,14827.5,42
2021-10-03 18:30:40,14827.8,14827.8,14823.8,14825.8,189
2021-10-03 18:30:45,14825.8,14825.8,14823.2,14823.8,93
2021-10-03 18:30:55,14822.8,14826.2,14822.8,14825.0,50
2021-10-03 18:31:00,14825.2,14826.0,14824.0,14824.5,39
2021-10-03 18:31:05,14824.0,14824.0,14822.2,14822.2,25
2021-10-03 18:31:10,14822.8,14822.8,14821.8,14822.8,31
2021-10-03 18:31:20,14822.8,14823.0,14822.5,14822.5,17
2021-10-03 18:31:25,14822.2,14823.0,14821.8,14822.8,42
2021-10-03 18:31:30,14823.8,14824.0,14823.2,14824.0,5
2021-10-03 18:31:35,14824.0,14824.0,14822.5,14823.0,26
2021-10-03 18:31:40,14823.0,14824.5,14823.0,14824.0,46
2021-10-03 18:31:45,14824.2,14824.2,14821.8,14822.2,35
2021-10-03 18:31:55,14824.8,14824.8,14824.5,14824.5,5
2021-10-03 18:32:05,14825.2,14825.8,14824.5,14824.5,23
2021-10-03 18:32:10,14824.5,14826.2,14822.8,14824.5,104
2021-10-03 18:32:15,14825.2,14825.8,14824.8,14825.2,27
2021-10-03 18:32:20,14825.2,14825.8,14825.2,14825.5,13
2021-10-03 18:32:25,14824.8,14825.5,14823.5,14825.0,28
2021-10-03 18:32:30,14825.2,14825.8,14823.0,14823.0,56
2021-10-03 18:32:35,14822.8,14823.2,14822.8,14823.2,9
2021-10-03 18:32:45,14821.8,14822.8,14821.2,14821.2,92
2021-10-03 18:32:55,14821.8,14822.0,14821.2,14822.0,52
2021-10-03 18:33:00,14822.2,14822.8,14821.8,14822.0,10
2021-10-03 18:33:05,14821.5,14822.0,14821.2,14822.0,27
2021-10-03 18:33:10,14821.8,14822.2,14821.5,14822.2,11
2021-10-03 18:33:15,14822.0,14822.0,14821.8,14822.0,9
2021-10-03 18:33:20,14821.5,14823.0,14821.5,14823.0,51
2021-10-03 18:33:25,14823.2,14823.8,14822.5,14823.2,27
2021-10-03 18:33:30,14823.2,14823.2,14822.5,14822.5,9
2021-10-03 18:33:35,14822.2,14822.5,14822.0,14822.2,13
2021-10-03 18:33:40,14822.0,14822.5,14822.0,14822.5,9
2021-10-03 18:33:45,14822.8,14822.8,14822.8,14822.8,2
2021-10-03 18:33:55,14823.2,14823.5,14821.8,14822.2,20
2021-10-03 18:34:00,14822.0,14822.5,14821.2,14822.2,33
2021-10-03 18:34:05,14822.2,14822.8,14822.2,14822.2,12
2021-10-03 18:34:15,14822.2,14822.8,14822.2,14822.2,9
2021-10-03 18:34:20,14822.0,14822.8,14821.2,14821.8,46
2021-10-03 18:34:25,14821.8,14821.8,14820.5,14821.2,49
2021-10-03 18:34:35,14821.8,14822.0,14821.0,14821.8,22
2021-10-03 18:34:40,14821.8,14822.5,14821.2,14821.5,54
2021-10-03 18:34:45,14822.0,14822.0,14821.8,14822.0,6
2021-10-03 18:34:50,14821.8,14822.0,14821.2,14822.0,12
2021-10-03 18:34:55,14821.8,14822.0,14821.2,14821.8,17
2021-10-03 18:35:00,14821.5,14822.5,14821.0,14821.2,60
2021-10-03 18:35:05,14821.8,14822.0,14821.8,14822.0,3
2021-10-03 18:35:10,14821.8,14821.8,14821.5,14821.5,13
2021-10-03 18:35:15,14821.2,14821.2,14820.5,14821.2,25
2021-10-03 18:35:20,14821.2,14821.2,14821.2,14821.2,1
2021-10-03 18:35:25,14821.5,14821.5,14821.0,14821.2,17
2021-10-03 18:35:30,14821.2,14821.2,14821.2,14821.2,1
2021-10-03 18:35:35,14821.0,14821.2,14820.8,14821.2,7
2021-10-03 18:35:40,14821.0,14821.5,14821.0,14821.5,9
2021-10-03 18:35:45,14820.8,14821.2,14820.2,14821.2,14
2021-10-03 18:35:50,14821.2,14821.2,14821.2,14821.2,0
2021-10-03 18:35:55,14820.8,14820.8,14820.2,14820.5,59
2021-10-03 18:36:00,14820.5,14821.5,14820.2,14821.5,19
2021-10-03 18:36:05,14821.8,14822.2,14821.2,14821.2,18
2021-10-03 18:36:10,14821.2,14821.2,14821.0,14821.0,26
2021-10-03 18:36:15,14821.0,14821.0,14821.0,14821.0,0
2021-10-03 18:36:20,14821.2,14821.5,14821.2,14821.2,10
2021-10-03 18:36:25,14821.0,14822.0,14821.0,14822.0,8
2021-10-03 18:36:30,14821.2,14821.2,14820.8,14821.0,29
2021-10-03 18:36:35,14821.2,14821.2,14821.2,14821.2,1
2021-10-03 18:36:40,14820.8,14820.8,14820.5,14820.5,4
2021-10-03 18:36:45,14820.2,14820.8,14820.2,14820.5,10
2021-10-03 18:36:50,14820.5,14820.5,14820.5,14820.5,0
2021-10-03 18:36:55,14820.8,14820.8,14820.8,14820.8,1
2021-10-03 18:37:00,14820.2,14820.2,14820.2,14820.2,1
2021-10-03 18:37:05,14820.8,14820.8,14820.8,14820.8,2
2021-10-03 18:37:10,14820.5,14820.5,14820.5,14820.5,7
2021-10-03 18:37:20,14820.2,14820.8,14820.2,14820.8,4
2021-10-03 18:37:25,14820.2,14820.2,14820.0,14820.0,44
2021-10-03 18:37:30,14820.5,14820.5,14820.0,14820.0,9
2021-10-03 18:37:35,14820.5,14820.5,14820.5,14820.5,3
2021-10-03 18:37:40,14820.5,14820.5,14820.5,14820.5,0
2021-10-03 18:37:45,14820.2,14820.8,14820.2,14820.8,6
2021-10-03 18:37:50,14820.5,14820.8,14820.5,14820.8,6
2021-10-03 18:37:55,14820.8,14821.8,14820.8,14821.8,17
2021-10-03 18:38:00,14822.0,14822.2,14822.0,14822.0,21
2021-10-03 18:38:05,14821.5,14821.8,14821.2,14821.8,11
2021-10-03 18:38:10,14821.8,14821.8,14821.8,14821.8,0
2021-10-03 18:38:15,14821.8,14822.0,14821.5,14822.0,13
2021-10-03 18:38:20,14822.2,14822.2,14822.0,14822.2,3
2021-10-03 18:38:25,14822.0,14822.0,14821.8,14821.8,3
2021-10-03 18:38:30,14821.5,14821.5,14821.2,14821.5,9
2021-10-03 18:38:35,14821.8,14821.8,14821.0,14821.5,21
2021-10-03 18:38:45,14821.5,14821.5,14821.2,14821.2,3
2021-10-03 18:38:50,14821.8,14821.8,14821.8,14821.8,3
2021-10-03 18:38:55,14821.5,14821.8,14821.5,14821.5,6
2021-10-03 18:39:00,14821.5,14821.8,14821.5,14821.8,4
2021-10-03 18:39:05,14821.8,14821.8,14821.2,14821.2,2
